Namespace(train='cc-split/train.txt', valid='cc-split/valid.txt', save_dir='checkpoints/cc-split/daae-1layer-re2/', vocab_loc='checkpoints_new', load_model='', vocab_size=30000, dim_z=128, dim_emb=768, dim_h=1024, nlayers=1, dim_d=512, dim_feedforward=1024, n_heads=8, model_type='aae', lambda_kl=0, lambda_adv=15, lambda_p=0.01, noise=[0.0, 0.0, 0.0, 0.0], dropout=0.5, lr=0.0005, epochs=20, batch_size=1024, transformer_dropout=0.1, seed=1111, no_cuda=False, log_interval=10)
# train sents 6768370, tokens 141834617
# valid sents 20000, tokens 420252
# vocab size 30005
# model parameters: 79768118
--------------------------------------------------------------------------------
| epoch   1 |  1320/ 6646 batches | rec 157.87, adv 0.85, |lvar| 193.09, loss_d 1.28, loss 172.59,
| epoch   1 |  1330/ 6646 batches | rec 126.12, adv 0.74, |lvar| 183.52, loss_d 1.35, loss 139.07,
| epoch   1 |  1340/ 6646 batches | rec 127.90, adv 1.20, |lvar| 256.64, loss_d 1.13, loss 148.41,
| epoch   1 |  1350/ 6646 batches | rec 172.11, adv 0.88, |lvar| 223.73, loss_d 1.19, loss 187.50,
| epoch   1 |  1360/ 6646 batches | rec 135.26, adv 0.74, |lvar| 267.63, loss_d 1.34, loss 149.10,
| epoch   1 |  1370/ 6646 batches | rec 140.40, adv 0.78, |lvar| 257.06, loss_d 1.34, loss 154.61,
| epoch   1 |  1380/ 6646 batches | rec 115.77, adv 0.68, |lvar| 179.62, loss_d 1.43, loss 127.81,
| epoch   1 |  1390/ 6646 batches | rec 146.85, adv 0.79, |lvar| 141.51, loss_d 1.35, loss 160.12,
| epoch   1 |  1400/ 6646 batches | rec 110.47, adv 0.77, |lvar| 115.20, loss_d 1.34, loss 123.21,
| epoch   1 |  1410/ 6646 batches | rec 143.78, adv 0.66, |lvar| 139.16, loss_d 1.45, loss 155.01,
| epoch   1 |  1420/ 6646 batches | rec 183.51, adv 0.93, |lvar| 198.62, loss_d 1.26, loss 199.40,
| epoch   1 |  1430/ 6646 batches | rec 165.23, adv 1.27, |lvar| 327.76, loss_d 1.13, loss 187.56,
| epoch   1 |  1440/ 6646 batches | rec 155.68, adv 1.97, |lvar| 452.39, loss_d 0.89, loss 189.78,
| epoch   1 |  1450/ 6646 batches | rec 98.16, adv 0.96, |lvar| 243.69, loss_d 1.07, loss 115.04,
| epoch   1 |  1460/ 6646 batches | rec 132.05, adv 0.64, |lvar| 221.10, loss_d 1.39, loss 143.94,
| epoch   1 |  1470/ 6646 batches | rec 152.51, adv 0.79, |lvar| 282.88, loss_d 1.35, loss 167.14,
| epoch   1 |  1480/ 6646 batches | rec 124.15, adv 0.80, |lvar| 239.22, loss_d 1.38, loss 138.49,
| epoch   1 |  1490/ 6646 batches | rec 146.31, adv 0.82, |lvar| 200.28, loss_d 1.35, loss 160.64,
| epoch   1 |  1500/ 6646 batches | rec 149.13, adv 0.84, |lvar| 221.38, loss_d 1.31, loss 163.90,
| epoch   1 |  1510/ 6646 batches | rec 171.98, adv 0.76, |lvar| 216.67, loss_d 1.37, loss 185.59,
| epoch   1 |  1520/ 6646 batches | rec 111.45, adv 0.87, |lvar| 225.30, loss_d 1.28, loss 126.71,
| epoch   1 |  1530/ 6646 batches | rec 120.02, adv 0.86, |lvar| 169.79, loss_d 1.25, loss 134.67,
| epoch   1 |  1540/ 6646 batches | rec 96.89, adv 0.75, |lvar| 156.48, loss_d 1.33, loss 109.70,
| epoch   1 |  1550/ 6646 batches | rec 105.04, adv 0.76, |lvar| 182.27, loss_d 1.35, loss 118.25,
| epoch   1 |  1560/ 6646 batches | rec 146.48, adv 0.73, |lvar| 176.33, loss_d 1.39, loss 159.16,
| epoch   1 |  1570/ 6646 batches | rec 156.40, adv 0.85, |lvar| 218.94, loss_d 1.31, loss 171.33,
| epoch   1 |  1580/ 6646 batches | rec 128.07, adv 0.78, |lvar| 241.16, loss_d 1.35, loss 142.22,
| epoch   1 |  1590/ 6646 batches | rec 140.78, adv 0.84, |lvar| 215.88, loss_d 1.31, loss 155.58,
| epoch   1 |  1600/ 6646 batches | rec 130.40, adv 0.70, |lvar| 199.55, loss_d 1.43, loss 142.89,
| epoch   1 |  1610/ 6646 batches | rec 154.70, adv 0.76, |lvar| 184.38, loss_d 1.39, loss 167.92,
| epoch   1 |  1620/ 6646 batches | rec 100.17, adv 0.85, |lvar| 176.48, loss_d 1.30, loss 114.66,
| epoch   1 |  1630/ 6646 batches | rec 158.74, adv 0.79, |lvar| 178.92, loss_d 1.33, loss 172.38,
| epoch   1 |  1640/ 6646 batches | rec 97.42, adv 0.73, |lvar| 149.95, loss_d 1.37, loss 109.86,
| epoch   1 |  1650/ 6646 batches | rec 156.20, adv 0.76, |lvar| 136.31, loss_d 1.35, loss 168.97,
| epoch   1 |  1660/ 6646 batches | rec 136.23, adv 0.74, |lvar| 131.90, loss_d 1.37, loss 148.67,
| epoch   1 |  1670/ 6646 batches | rec 111.29, adv 0.72, |lvar| 167.86, loss_d 1.41, loss 123.77,
| epoch   1 |  1680/ 6646 batches | rec 115.44, adv 0.77, |lvar| 152.01, loss_d 1.38, loss 128.50,
| epoch   1 |  1690/ 6646 batches | rec 141.32, adv 1.29, |lvar| 242.76, loss_d 1.27, loss 163.05,
| epoch   1 |  1700/ 6646 batches | rec 140.98, adv 1.41, |lvar| 436.16, loss_d 0.96, loss 166.48,
| epoch   1 |  1710/ 6646 batches | rec 136.00, adv 0.90, |lvar| 315.61, loss_d 1.12, loss 152.70,
| epoch   1 |  1720/ 6646 batches | rec 120.49, adv 0.85, |lvar| 220.99, loss_d 1.20, loss 135.38,
| epoch   1 |  1730/ 6646 batches | rec 135.76, adv 0.76, |lvar| 190.27, loss_d 1.36, loss 149.05,
| epoch   1 |  1740/ 6646 batches | rec 146.84, adv 0.78, |lvar| 140.95, loss_d 1.36, loss 160.01,
Namespace(train='cc-split/train.txt', valid='cc-split/valid.txt', save_dir='checkpoints/cc-split/daae-1layer-re2/', vocab_loc='checkpoints_new', load_model='', vocab_size=30000, dim_z=128, dim_emb=768, dim_h=1024, nlayers=1, dim_d=512, dim_feedforward=1024, n_heads=8, model_type='aae', lambda_kl=0, lambda_adv=15, lambda_p=0.01, noise=[0.0, 0.0, 0.0, 0.0], dropout=0.5, lr=0.0005, epochs=20, batch_size=1024, transformer_dropout=0.1, seed=1111, no_cuda=False, log_interval=10)
# train sents 6768370, tokens 141834617
# valid sents 20000, tokens 420252
# vocab size 30005
# model parameters: 56724278
--------------------------------------------------------------------------------
| epoch   1 |    10/ 6646 batches | rec 181.37, adv 0.51, |lvar| 268.02, loss_d 1.77, loss 191.74,
| epoch   1 |    20/ 6646 batches | rec 154.80, adv 0.75, |lvar| 162.33, loss_d 1.50, loss 167.63,
| epoch   1 |    30/ 6646 batches | rec 144.44, adv 0.64, |lvar| 182.75, loss_d 1.88, loss 155.88,
| epoch   1 |    40/ 6646 batches | rec 115.52, adv 0.82, |lvar| 177.82, loss_d 1.65, loss 129.66,
